year,region,industry,pounds_per_hour_worked,quarter,avg_jobs_000,industry_group
2001,northeast,P,19.668369357349054,2001 Q3,91,education
2001,northeast,P,19.668369357349054,2001 Q4,89,education
2001,northeast,Q,13.596958689032165,2001 Q1,147,human health social work activities
2001,northeast,Q,13.596958689032165,2001 Q2,148,human health social work activities
2001,northeast,Q,13.596958689032165,2001 Q3,151,human health social work activities
2001,northeast,Q,13.596958689032165,2001 Q4,151,human health social work activities
2001,northeast,R,11.474815191383913,2001 Q1,27,arts entertainment recreation
2001,northeast,R,11.474815191383913,2001 Q2,26,arts entertainment recreation
2001,northeast,R,11.474815191383913,2001 Q3,29,arts entertainment recreation
2001,northeast,R,11.474815191383913,2001 Q4,28,arts entertainment recreation
2001,northeast,ST,19.336279102113206,2001 Q1,32,other services and domestic
2001,northeast,ST,19.336279102113206,2001 Q2,32,other services and domestic
2001,northeast,ST,19.336279102113206,2001 Q3,32,other services and domestic
2001,northeast,ST,19.336279102113206,2001 Q4,33,other services and domestic
2001,northwest,ABDE,29.818788084894564,2001 Q1,56,"agriculture, mining, water, electricity"
2001,northwest,ABDE,29.818788084894564,2001 Q2,62,"agriculture, mining, water, electricity"
2001,northwest,ABDE,29.818788084894564,2001 Q3,62,"agriculture, mining, water, electricity"
2001,northwest,ABDE,29.818788084894564,2001 Q4,62,"agriculture, mining, water, electricity"
2001,northwest,C,22.024529303318513,2001 Q1,491,manufacturing
2001,northwest,C,22.024529303318513,2001 Q2,485,manufacturing
2001,northwest,C,22.024529303318513,2001 Q3,480,manufacturing
2001,northwest,C,22.024529303318513,2001 Q4,473,manufacturing
2001,northwest,F,14.222698667763247,2001 Q1,213,construction
2001,northwest,F,14.222698667763247,2001 Q2,210,construction
2001,northwest,F,14.222698667763247,2001 Q3,223,construction
2001,northwest,F,14.222698667763247,2001 Q4,216,construction
2001,northwest,G,14.867308030329298,2001 Q1,572,wholesale retail trade repair of motor vehicles and motorcycles
2001,northwest,G,14.867308030329298,2001 Q2,575,wholesale retail trade repair of motor vehicles and motorcycles
2001,northwest,G,14.867308030329298,2001 Q3,572,wholesale retail trade repair of motor vehicles and motorcycles
2001,northwest,G,14.867308030329298,2001 Q4,568,wholesale retail trade repair of motor vehicles and motorcycles
2001,northwest,H,16.643282342235363,2001 Q1,152,transport storage
2001,northwest,H,16.643282342235363,2001 Q2,157,transport storage
2001,northwest,H,16.643282342235363,2001 Q3,159,transport storage
2001,northwest,H,16.643282342235363,2001 Q4,158,transport storage
2001,northwest,I,10.76717167010928,2001 Q1,200,accommodation food service activities
2001,northwest,I,10.76717167010928,2001 Q2,202,accommodation food service activities
2001,northwest,I,10.76717167010928,2001 Q3,199,accommodation food service activities
2001,northwest,I,10.76717167010928,2001 Q4,200,accommodation food service activities
2001,northwest,J,23.997188215942977,2001 Q1,93,information communication
2001,northwest,J,23.997188215942977,2001 Q2,98,information communication
2001,northwest,J,23.997188215942977,2001 Q3,102,information communication
2001,northwest,J,23.997188215942977,2001 Q4,101,information communication
2001,northwest,K,21.13441184648228,2001 Q1,106,financial insurance activities
2001,northwest,K,21.13441184648228,2001 Q2,108,financial insurance activities
2001,northwest,K,21.13441184648228,2001 Q3,111,financial insurance activities
2001,northwest,K,21.13441184648228,2001 Q4,111,financial insurance activities
2001,northwest,L,321.3720761622157,2001 Q1,32,real estate activities
2001,northwest,L,321.3720761622157,2001 Q2,34,real estate activities
2001,northwest,L,321.3720761622157,2001 Q3,33,real estate activities
2001,northwest,L,321.3720761622157,2001 Q4,35,real estate activities
2001,northwest,M,17.663110563275215,2001 Q1,162,professional scientific technical activities
2001,northwest,M,17.663110563275215,2001 Q2,158,professional scientific technical activities
2001,northwest,M,17.663110563275215,2001 Q3,161,professional scientific technical activities
2001,northwest,M,17.663110563275215,2001 Q4,169,professional scientific technical activities
2001,northwest,N,14.175944415577941,2001 Q1,203,administrative support service activities
2001,northwest,N,14.175944415577941,2001 Q2,210,administrative support service activities
2001,northwest,N,14.175944415577941,2001 Q3,213,administrative support service activities
2001,northwest,N,14.175944415577941,2001 Q4,215,administrative support service activities
2001,northwest,O,15.002071951756971,2001 Q1,174,public admin defence compulsory social security
2001,northwest,O,15.002071951756971,2001 Q2,174,public admin defence compulsory social security
2001,northwest,O,15.002071951756971,2001 Q3,174,public admin defence compulsory social security
2001,northwest,O,15.002071951756971,2001 Q4,176,public admin defence compulsory social security
2001,northwest,P,18.770108593102343,2001 Q1,258,education
2001,northwest,P,18.770108593102343,2001 Q2,254,education
2001,northwest,P,18.770108593102343,2001 Q3,251,education
2001,northwest,P,18.770108593102343,2001 Q4,251,education
2001,northwest,Q,15.122466102989558,2001 Q1,366,human health social work activities
2001,northwest,Q,15.122466102989558,2001 Q2,372,human health social work activities
2001,northwest,Q,15.122466102989558,2001 Q3,374,human health social work activities
2001,northwest,Q,15.122466102989558,2001 Q4,373,human health social work activities
2001,northwest,R,12.33557417347196,2001 Q1,72,arts entertainment recreation
2001,northwest,R,12.33557417347196,2001 Q2,70,arts entertainment recreation
2001,northwest,R,12.33557417347196,2001 Q3,72,arts entertainment recreation
2001,northwest,R,12.33557417347196,2001 Q4,70,arts entertainment recreation
2001,northwest,ST,17.13512772391034,2001 Q1,88,other services and domestic
2001,northwest,ST,17.13512772391034,2001 Q2,93,other services and domestic
2001,northwest,ST,17.13512772391034,2001 Q3,98,other services and domestic
2001,northwest,ST,17.13512772391034,2001 Q4,93,other services and domestic
2001,yorkshirehumber,ABDE,31.42647474542025,2001 Q1,57,"agriculture, mining, water, electricity"
2001,yorkshirehumber,ABDE,31.42647474542025,2001 Q2,55,"agriculture, mining, water, electricity"
2001,yorkshirehumber,ABDE,31.42647474542025,2001 Q3,59,"agriculture, mining, water, electricity"
2001,yorkshirehumber,ABDE,31.42647474542025,2001 Q4,53,"agriculture, mining, water, electricity"
2001,yorkshirehumber,C,19.158882912909426,2001 Q1,378,manufacturing
2001,yorkshirehumber,C,19.158882912909426,2001 Q2,377,manufacturing
2001,yorkshirehumber,C,19.158882912909426,2001 Q3,377,manufacturing
2001,yorkshirehumber,C,19.158882912909426,2001 Q4,375,manufacturing
2001,yorkshirehumber,F,14.237950083199909,2001 Q1,160,construction
2001,yorkshirehumber,F,14.237950083199909,2001 Q2,172,construction
2001,yorkshirehumber,F,14.237950083199909,2001 Q3,171,construction
2001,yorkshirehumber,F,14.237950083199909,2001 Q4,174,construction
2001,yorkshirehumber,G,14.587850813482884,2001 Q1,412,wholesale retail trade repair of motor vehicles and motorcycles
2001,yorkshirehumber,G,14.587850813482884,2001 Q2,405,wholesale retail trade repair of motor vehicles and motorcycles
2001,yorkshirehumber,G,14.587850813482884,2001 Q3,405,wholesale retail trade repair of motor vehicles and motorcycles
2001,yorkshirehumber,G,14.587850813482884,2001 Q4,406,wholesale retail trade repair of motor vehicles and motorcycles
2001,yorkshirehumber,H,15.398788166363579,2001 Q1,115,transport storage
2001,yorkshirehumber,H,15.398788166363579,2001 Q2,112,transport storage
2001,yorkshirehumber,H,15.398788166363579,2001 Q3,107,transport storage
2001,yorkshirehumber,H,15.398788166363579,2001 Q4,112,transport storage
2001,yorkshirehumber,I,11.164744276362379,2001 Q1,144,accommodation food service activities
2001,yorkshirehumber,I,11.164744276362379,2001 Q2,141,accommodation food service activities
2001,yorkshirehumber,I,11.164744276362379,2001 Q3,144,accommodation food service activities
2001,yorkshirehumber,I,11.164744276362379,2001 Q4,145,accommodation food service activities
2001,yorkshirehumber,J,22.65824966856022,2001 Q1,61,information communication
2001,yorkshirehumber,J,22.65824966856022,2001 Q2,59,information communication
2001,yorkshirehumber,J,22.65824966856022,2001 Q3,59,information communication
2001,yorkshirehumber,J,22.65824966856022,2001 Q4,59,information communication
2001,yorkshirehumber,K,21.12598384062913,2001 Q1,74,financial insurance activities
2001,yorkshirehumber,K,21.12598384062913,2001 Q2,79,financial insurance activities
2001,yorkshirehumber,K,21.12598384062913,2001 Q3,86,financial insurance activities
2001,yorkshirehumber,K,21.12598384062913,2001 Q4,82,financial insurance activities
2001,yorkshirehumber,L,373.14900625750187,2001 Q1,21,real estate activities
2001,yorkshirehumber,L,373.14900625750187,2001 Q2,19,real estate activities
2001,yorkshirehumber,L,373.14900625750187,2001 Q3,18,real estate activities
2001,yorkshirehumber,L,373.14900625750187,2001 Q4,18,real estate activities
2001,yorkshirehumber,M,15.746757651858312,2001 Q1,106,professional scientific technical activities
2001,yorkshirehumber,M,15.746757651858312,2001 Q2,106,professional scientific technical activities
2001,yorkshirehumber,M,15.746757651858312,2001 Q3,105,professional scientific technical activities
2001,yorkshirehumber,M,15.746757651858312,2001 Q4,105,professional scientific technical activities
2001,yorkshirehumber,N,11.048836530478509,2001 Q1,150,administrative support service activities
2001,yorkshirehumber,N,11.048836530478509,2001 Q2,149,administrative support service activities
2001,yorkshirehumber,N,11.048836530478509,2001 Q3,150,administrative support service activities
2001,yorkshirehumber,N,11.048836530478509,2001 Q4,143,administrative support service activities
2001,yorkshirehumber,O,16.448249496462783,2001 Q1,131,public admin defence compulsory social security
2001,yorkshirehumber,O,16.448249496462783,2001 Q2,130,public admin defence compulsory social security
2001,yorkshirehumber,O,16.448249496462783,2001 Q3,131,public admin defence compulsory social security
2001,yorkshirehumber,O,16.448249496462783,2001 Q4,132,public admin defence compulsory social security
2001,yorkshirehumber,P,19.26778613005797,2001 Q1,201,education
2001,yorkshirehumber,P,19.26778613005797,2001 Q2,200,education
2001,yorkshirehumber,P,19.26778613005797,2001 Q3,200,education
2001,yorkshirehumber,P,19.26778613005797,2001 Q4,200,education
2001,yorkshirehumber,Q,14.737245522881304,2001 Q1,271,human health social work activities
2001,yorkshirehumber,Q,14.737245522881304,2001 Q2,275,human health social work activities
2001,yorkshirehumber,Q,14.737245522881304,2001 Q3,277,human health social work activities
2001,yorkshirehumber,Q,14.737245522881304,2001 Q4,279,human health social work activities
2001,yorkshirehumber,R,10.195531938724141,2001 Q1,60,arts entertainment recreation
2001,yorkshirehumber,R,10.195531938724141,2001 Q2,59,arts entertainment recreation
2001,yorkshirehumber,R,10.195531938724141,2001 Q3,61,arts entertainment recreation
2001,yorkshirehumber,R,10.195531938724141,2001 Q4,61,arts entertainment recreation
2001,yorkshirehumber,ST,17.91619953931825,2001 Q1,62,other services and domestic
2001,yorkshirehumber,ST,17.91619953931825,2001 Q2,60,other services and domestic
2001,yorkshirehumber,ST,17.91619953931825,2001 Q3,68,other services and domestic
2001,yorkshirehumber,ST,17.91619953931825,2001 Q4,67,other services and domestic
2001,eastmidlands,ABDE,27.924638732917828,2001 Q1,50,"agriculture, mining, water, electricity"
2001,eastmidlands,ABDE,27.924638732917828,2001 Q2,47,"agriculture, mining, water, electricity"
2001,eastmidlands,ABDE,27.924638732917828,2001 Q3,51,"agriculture, mining, water, electricity"
2001,eastmidlands,ABDE,27.924638732917828,2001 Q4,53,"agriculture, mining, water, electricity"
2001,eastmidlands,C,17.995737513517383,2001 Q1,383,manufacturing
2001,eastmidlands,C,17.995737513517383,2001 Q2,377,manufacturing
2001,eastmidlands,C,17.995737513517383,2001 Q3,372,manufacturing
2001,eastmidlands,C,17.995737513517383,2001 Q4,367,manufacturing
2001,eastmidlands,F,14.406548065965797,2001 Q1,139,construction
2001,eastmidlands,F,14.406548065965797,2001 Q2,148,construction
2001,eastmidlands,F,14.406548065965797,2001 Q3,152,construction
2001,eastmidlands,F,14.406548065965797,2001 Q4,153,construction
2001,eastmidlands,G,15.11082664645451,2001 Q1,346,wholesale retail trade repair of motor vehicles and motorcycles
2001,eastmidlands,G,15.11082664645451,2001 Q2,349,wholesale retail trade repair of motor vehicles and motorcycles
2001,eastmidlands,G,15.11082664645451,2001 Q3,345,wholesale retail trade repair of motor vehicles and motorcycles
2001,eastmidlands,G,15.11082664645451,2001 Q4,353,wholesale retail trade repair of motor vehicles and motorcycles
2001,eastmidlands,H,15.126683597176187,2001 Q1,92,transport storage
2001,eastmidlands,H,15.126683597176187,2001 Q2,93,transport storage
2001,eastmidlands,H,15.126683597176187,2001 Q3,94,transport storage
2001,eastmidlands,H,15.126683597176187,2001 Q4,96,transport storage
2001,eastmidlands,I,11.37367849576185,2001 Q1,114,accommodation food service activities
2001,eastmidlands,I,11.37367849576185,2001 Q2,115,accommodation food service activities
2001,eastmidlands,I,11.37367849576185,2001 Q3,116,accommodation food service activities
2001,eastmidlands,I,11.37367849576185,2001 Q4,118,accommodation food service activities
2001,eastmidlands,J,23.905660562685803,2001 Q1,52,information communication
2001,eastmidlands,J,23.905660562685803,2001 Q2,52,information communication
2001,eastmidlands,J,23.905660562685803,2001 Q3,53,information communication
2001,eastmidlands,J,23.905660562685803,2001 Q4,52,information communication
2001,eastmidlands,K,24.759695142324,2001 Q1,42,financial insurance activities
2001,eastmidlands,K,24.759695142324,2001 Q2,40,financial insurance activities
2001,eastmidlands,K,24.759695142324,2001 Q3,39,financial insurance activities
2001,eastmidlands,K,24.759695142324,2001 Q4,45,financial insurance activities
2001,eastmidlands,L,379.6862027391053,2001 Q1,14,real estate activities
2001,eastmidlands,L,379.6862027391053,2001 Q2,14,real estate activities
2001,eastmidlands,L,379.6862027391053,2001 Q3,15,real estate activities
2001,eastmidlands,L,379.6862027391053,2001 Q4,15,real estate activities
2001,eastmidlands,M,15.408638265206234,2001 Q1,94,professional scientific technical activities
2001,eastmidlands,M,15.408638265206234,2001 Q2,93,professional scientific technical activities
2001,eastmidlands,M,15.408638265206234,2001 Q3,91,professional scientific technical activities
2001,eastmidlands,M,15.408638265206234,2001 Q4,92,professional scientific technical activities
2001,eastmidlands,N,11.684632665375213,2001 Q1,142,administrative support service activities
2001,eastmidlands,N,11.684632665375213,2001 Q2,139,administrative support service activities
2001,eastmidlands,N,11.684632665375213,2001 Q3,139,administrative support service activities
2001,eastmidlands,N,11.684632665375213,2001 Q4,138,administrative support service activities
2001,eastmidlands,O,18.195281249976883,2001 Q1,97,public admin defence compulsory social security
2001,eastmidlands,O,18.195281249976883,2001 Q2,98,public admin defence compulsory social security
2001,eastmidlands,O,18.195281249976883,2001 Q3,97,public admin defence compulsory social security
2001,eastmidlands,O,18.195281249976883,2001 Q4,98,public admin defence compulsory social security
2001,eastmidlands,P,18.946132084860317,2001 Q1,151,education
2001,eastmidlands,P,18.946132084860317,2001 Q2,153,education
2001,eastmidlands,P,18.946132084860317,2001 Q3,154,education
2001,eastmidlands,P,18.946132084860317,2001 Q4,156,education
2001,eastmidlands,Q,14.24041254600869,2001 Q1,204,human health social work activities
2001,eastmidlands,Q,14.24041254600869,2001 Q2,207,human health social work activities
2001,eastmidlands,Q,14.24041254600869,2001 Q3,209,human health social work activities
2001,eastmidlands,Q,14.24041254600869,2001 Q4,211,human health social work activities
2001,eastmidlands,R,13.459850454075628,2001 Q1,44,arts entertainment recreation
2001,eastmidlands,R,13.459850454075628,2001 Q2,46,arts entertainment recreation
2001,eastmidlands,R,13.459850454075628,2001 Q3,45,arts entertainment recreation
2001,eastmidlands,R,13.459850454075628,2001 Q4,43,arts entertainment recreation
2001,eastmidlands,ST,14.9614889336801,2001 Q1,54,other services and domestic
2001,eastmidlands,ST,14.9614889336801,2001 Q2,55,other services and domestic
2001,eastmidlands,ST,14.9614889336801,2001 Q3,65,other services and domestic
2001,eastmidlands,ST,14.9614889336801,2001 Q4,63,other services and domestic
2001,westmidlands,ABDE,27.51945150860881,2001 Q1,57,"agriculture, mining, water, electricity"
2001,westmidlands,ABDE,27.51945150860881,2001 Q2,58,"agriculture, mining, water, electricity"
2001,westmidlands,ABDE,27.51945150860881,2001 Q3,57,"agriculture, mining, water, electricity"
2001,westmidlands,ABDE,27.51945150860881,2001 Q4,55,"agriculture, mining, water, electricity"
2001,westmidlands,C,17.556384285795012,2001 Q1,498,manufacturing
2001,westmidlands,C,17.556384285795012,2001 Q2,492,manufacturing
2001,westmidlands,C,17.556384285795012,2001 Q3,482,manufacturing
2001,westmidlands,C,17.556384285795012,2001 Q4,471,manufacturing
2001,westmidlands,F,16.3342025903391,2001 Q1,148,construction
2001,westmidlands,F,16.3342025903391,2001 Q2,147,construction
2001,westmidlands,F,16.3342025903391,2001 Q3,153,construction
2001,westmidlands,F,16.3342025903391,2001 Q4,168,construction
2001,westmidlands,G,14.915750979530102,2001 Q1,444,wholesale retail trade repair of motor vehicles and motorcycles
2001,westmidlands,G,14.915750979530102,2001 Q2,447,wholesale retail trade repair of motor vehicles and motorcycles
2001,westmidlands,G,14.915750979530102,2001 Q3,447,wholesale retail trade repair of motor vehicles and motorcycles
2001,westmidlands,G,14.915750979530102,2001 Q4,450,wholesale retail trade repair of motor vehicles and motorcycles
2001,westmidlands,H,15.751445037615554,2001 Q1,124,transport storage
2001,westmidlands,H,15.751445037615554,2001 Q2,127,transport storage
2001,westmidlands,H,15.751445037615554,2001 Q3,129,transport storage
2001,westmidlands,H,15.751445037615554,2001 Q4,127,transport storage
2001,westmidlands,I,12.559726118341597,2001 Q1,134,accommodation food service activities
2001,westmidlands,I,12.559726118341597,2001 Q2,136,accommodation food service activities
2001,westmidlands,I,12.559726118341597,2001 Q3,139,accommodation food service activities
2001,westmidlands,I,12.559726118341597,2001 Q4,137,accommodation food service activities
2001,westmidlands,J,25.13006108611127,2001 Q1,69,information communication
2001,westmidlands,J,25.13006108611127,2001 Q2,70,information communication
2001,westmidlands,J,25.13006108611127,2001 Q3,73,information communication
2001,westmidlands,J,25.13006108611127,2001 Q4,76,information communication
2001,westmidlands,K,25.126675130479235,2001 Q1,77,financial insurance activities
2001,westmidlands,K,25.126675130479235,2001 Q2,75,financial insurance activities
2001,westmidlands,K,25.126675130479235,2001 Q3,76,financial insurance activities
2001,westmidlands,K,25.126675130479235,2001 Q4,80,financial insurance activities
2001,westmidlands,L,306.11830836371377,2001 Q1,25,real estate activities
2001,westmidlands,L,306.11830836371377,2001 Q2,26,real estate activities
2001,westmidlands,L,306.11830836371377,2001 Q3,25,real estate activities
2001,westmidlands,L,306.11830836371377,2001 Q4,27,real estate activities
2001,westmidlands,M,15.89835437589818,2001 Q1,121,professional scientific technical activities
2001,westmidlands,M,15.89835437589818,2001 Q2,122,professional scientific technical activities
2001,westmidlands,M,15.89835437589818,2001 Q3,119,professional scientific technical activities
2001,westmidlands,M,15.89835437589818,2001 Q4,121,professional scientific technical activities
2001,westmidlands,N,13.881319946393022,2001 Q1,169,administrative support service activities
2001,westmidlands,N,13.881319946393022,2001 Q2,173,administrative support service activities
2001,westmidlands,N,13.881319946393022,2001 Q3,176,administrative support service activities
2001,westmidlands,N,13.881319946393022,2001 Q4,175,administrative support service activities
2001,westmidlands,O,17.455547365411853,2001 Q1,120,public admin defence compulsory social security
2001,westmidlands,O,17.455547365411853,2001 Q2,120,public admin defence compulsory social security
2001,westmidlands,O,17.455547365411853,2001 Q3,121,public admin defence compulsory social security
2001,westmidlands,O,17.455547365411853,2001 Q4,123,public admin defence compulsory social security
2001,westmidlands,P,18.756476188030305,2001 Q1,205,education
2001,westmidlands,P,18.756476188030305,2001 Q2,206,education
2001,westmidlands,P,18.756476188030305,2001 Q3,206,education
2001,westmidlands,P,18.756476188030305,2001 Q4,209,education
2001,westmidlands,Q,14.3520718818387,2001 Q1,259,human health social work activities
2001,westmidlands,Q,14.3520718818387,2001 Q2,259,human health social work activities
2001,westmidlands,Q,14.3520718818387,2001 Q3,266,human health social work activities
2001,westmidlands,Q,14.3520718818387,2001 Q4,260,human health social work activities
2001,westmidlands,R,11.026621213858455,2001 Q1,54,arts entertainment recreation
2001,westmidlands,R,11.026621213858455,2001 Q2,54,arts entertainment recreation
2001,westmidlands,R,11.026621213858455,2001 Q3,59,arts entertainment recreation
2001,westmidlands,R,11.026621213858455,2001 Q4,61,arts entertainment recreation
2001,westmidlands,ST,16.222926086954025,2001 Q1,70,other services and domestic
2001,westmidlands,ST,16.222926086954025,2001 Q2,73,other services and domestic
2001,westmidlands,ST,16.222926086954025,2001 Q3,82,other services and domestic
2001,westmidlands,ST,16.222926086954025,2001 Q4,75,other services and domestic
2001,east,ABDE,34.930644457721435,2001 Q1,51,"agriculture, mining, water, electricity"
2001,east,ABDE,34.930644457721435,2001 Q2,51,"agriculture, mining, water, electricity"
2001,east,ABDE,34.930644457721435,2001 Q3,59,"agriculture, mining, water, electricity"
2001,east,ABDE,34.930644457721435,2001 Q4,56,"agriculture, mining, water, electricity"
2001,east,C,21.453013782652786,2001 Q1,349,manufacturing
2001,east,C,21.453013782652786,2001 Q2,348,manufacturing
2001,east,C,21.453013782652786,2001 Q3,341,manufacturing
2001,east,C,21.453013782652786,2001 Q4,338,manufacturing
2001,east,F,16.67339380809509,2001 Q1,208,construction
2001,east,F,16.67339380809509,2001 Q2,209,construction
2001,east,F,16.67339380809509,2001 Q3,207,construction
2001,east,F,16.67339380809509,2001 Q4,211,construction
2001,east,G,16.031275298543846,2001 Q1,487,wholesale retail trade repair of motor vehicles and motorcycles
2001,east,G,16.031275298543846,2001 Q2,486,wholesale retail trade repair of motor vehicles and motorcycles
2001,east,G,16.031275298543846,2001 Q3,475,wholesale retail trade repair of motor vehicles and motorcycles
2001,east,G,16.031275298543846,2001 Q4,468,wholesale retail trade repair of motor vehicles and motorcycles
2001,east,H,17.575138066002257,2001 Q1,132,transport storage
2001,east,H,17.575138066002257,2001 Q2,129,transport storage
2001,east,H,17.575138066002257,2001 Q3,130,transport storage
2001,east,H,17.575138066002257,2001 Q4,128,transport storage
2001,east,I,11.149041548437713,2001 Q1,153,accommodation food service activities
2001,east,I,11.149041548437713,2001 Q2,153,accommodation food service activities
2001,east,I,11.149041548437713,2001 Q3,155,accommodation food service activities
2001,east,I,11.149041548437713,2001 Q4,156,accommodation food service activities
2001,east,J,23.65549395959682,2001 Q1,132,information communication
2001,east,J,23.65549395959682,2001 Q2,131,information communication
2001,east,J,23.65549395959682,2001 Q3,128,information communication
2001,east,J,23.65549395959682,2001 Q4,125,information communication
2001,east,K,21.585823912450486,2001 Q1,93,financial insurance activities
2001,east,K,21.585823912450486,2001 Q2,95,financial insurance activities
2001,east,K,21.585823912450486,2001 Q3,95,financial insurance activities
2001,east,K,21.585823912450486,2001 Q4,95,financial insurance activities
2001,east,L,332.85086878056006,2001 Q1,29,real estate activities
2001,east,L,332.85086878056006,2001 Q2,30,real estate activities
2001,east,L,332.85086878056006,2001 Q3,28,real estate activities
2001,east,L,332.85086878056006,2001 Q4,28,real estate activities
2001,east,M,20.142977123920417,2001 Q1,179,professional scientific technical activities
2001,east,M,20.142977123920417,2001 Q2,177,professional scientific technical activities
2001,east,M,20.142977123920417,2001 Q3,175,professional scientific technical activities
2001,east,M,20.142977123920417,2001 Q4,174,professional scientific technical activities
2001,east,N,15.642727597551673,2001 Q1,200,administrative support service activities
2001,east,N,15.642727597551673,2001 Q2,198,administrative support service activities
2001,east,N,15.642727597551673,2001 Q3,194,administrative support service activities
2001,east,N,15.642727597551673,2001 Q4,188,administrative support service activities
2001,east,O,18.388514176869524,2001 Q1,115,public admin defence compulsory social security
2001,east,O,18.388514176869524,2001 Q2,116,public admin defence compulsory social security
2001,east,O,18.388514176869524,2001 Q3,118,public admin defence compulsory social security
2001,east,O,18.388514176869524,2001 Q4,118,public admin defence compulsory social security
2001,east,P,20.439160013031326,2001 Q1,192,education
2001,east,P,20.439160013031326,2001 Q2,191,education
2001,east,P,20.439160013031326,2001 Q3,189,education
2001,east,P,20.439160013031326,2001 Q4,187,education
2001,east,Q,15.725101149898117,2001 Q1,239,human health social work activities
2001,east,Q,15.725101149898117,2001 Q2,243,human health social work activities
2001,east,Q,15.725101149898117,2001 Q3,249,human health social work activities
2001,east,Q,15.725101149898117,2001 Q4,254,human health social work activities
2001,east,R,11.814576244439472,2001 Q1,66,arts entertainment recreation
2001,east,R,11.814576244439472,2001 Q2,62,arts entertainment recreation
2001,east,R,11.814576244439472,2001 Q3,64,arts entertainment recreation
2001,east,R,11.814576244439472,2001 Q4,66,arts entertainment recreation
2001,east,ST,18.06007950179664,2001 Q1,88,other services and domestic
2001,east,ST,18.06007950179664,2001 Q2,84,other services and domestic
2001,east,ST,18.06007950179664,2001 Q3,97,other services and domestic
2001,east,ST,18.06007950179664,2001 Q4,96,other services and domestic
2001,london,ABDE,38.51365777473951,2001 Q1,40,"agriculture, mining, water, electricity"
2001,london,ABDE,38.51365777473951,2001 Q2,38,"agriculture, mining, water, electricity"
2001,london,ABDE,38.51365777473951,2001 Q3,38,"agriculture, mining, water, electricity"
2001,london,ABDE,38.51365777473951,2001 Q4,34,"agriculture, mining, water, electricity"
2001,london,C,22.692251355986613,2001 Q1,246,manufacturing
2001,london,C,22.692251355986613,2001 Q2,239,manufacturing
2001,london,C,22.692251355986613,2001 Q3,229,manufacturing
2001,london,C,22.692251355986613,2001 Q4,220,manufacturing
2001,london,F,19.14504233666731,2001 Q1,231,construction
2001,london,F,19.14504233666731,2001 Q2,241,construction
2001,london,F,19.14504233666731,2001 Q3,237,construction
2001,london,F,19.14504233666731,2001 Q4,241,construction
2001,london,G,19.068938443127642,2001 Q1,681,wholesale retail trade repair of motor vehicles and motorcycles
2001,london,G,19.068938443127642,2001 Q2,671,wholesale retail trade repair of motor vehicles and motorcycles
2001,london,G,19.068938443127642,2001 Q3,666,wholesale retail trade repair of motor vehicles and motorcycles
2001,london,G,19.068938443127642,2001 Q4,654,wholesale retail trade repair of motor vehicles and motorcycles
2001,london,H,23.330697787002798,2001 Q1,269,transport storage
2001,london,H,23.330697787002798,2001 Q2,273,transport storage
2001,london,H,23.330697787002798,2001 Q3,267,transport storage
2001,london,H,23.330697787002798,2001 Q4,267,transport storage
2001,london,I,14.44490156067486,2001 Q1,294,accommodation food service activities
2001,london,I,14.44490156067486,2001 Q2,294,accommodation food service activities
2001,london,I,14.44490156067486,2001 Q3,296,accommodation food service activities
2001,london,I,14.44490156067486,2001 Q4,295,accommodation food service activities
2001,london,J,36.337715478817145,2001 Q1,367,information communication
2001,london,J,36.337715478817145,2001 Q2,364,information communication
2001,london,J,36.337715478817145,2001 Q3,360,information communication
2001,london,J,36.337715478817145,2001 Q4,361,information communication
2001,london,K,32.488287675252266,2001 Q1,363,financial insurance activities
2001,london,K,32.488287675252266,2001 Q2,367,financial insurance activities
2001,london,K,32.488287675252266,2001 Q3,376,financial insurance activities
2001,london,K,32.488287675252266,2001 Q4,363,financial insurance activities
2001,london,L,229.13080761487583,2001 Q1,76,real estate activities
2001,london,L,229.13080761487583,2001 Q2,75,real estate activities
2001,london,L,229.13080761487583,2001 Q3,73,real estate activities
2001,london,L,229.13080761487583,2001 Q4,72,real estate activities
2001,london,M,21.878546745888986,2001 Q1,499,professional scientific technical activities
2001,london,M,21.878546745888986,2001 Q2,488,professional scientific technical activities
2001,london,M,21.878546745888986,2001 Q3,491,professional scientific technical activities
2001,london,M,21.878546745888986,2001 Q4,491,professional scientific technical activities
2001,london,N,15.255257994723863,2001 Q1,494,administrative support service activities
2001,london,N,15.255257994723863,2001 Q2,499,administrative support service activities
2001,london,N,15.255257994723863,2001 Q3,495,administrative support service activities
2001,london,N,15.255257994723863,2001 Q4,483,administrative support service activities
2001,london,O,18.859311765264042,2001 Q1,222,public admin defence compulsory social security
2001,london,O,18.859311765264042,2001 Q2,221,public admin defence compulsory social security
2001,london,O,18.859311765264042,2001 Q3,220,public admin defence compulsory social security
2001,london,O,18.859311765264042,2001 Q4,223,public admin defence compulsory social security
2001,london,P,24.97387791809897,2001 Q1,262,education
2001,london,P,24.97387791809897,2001 Q2,262,education
2001,london,P,24.97387791809897,2001 Q3,262,education
2001,london,P,24.97387791809897,2001 Q4,268,education
2001,london,Q,17.963462041640433,2001 Q1,362,human health social work activities
2001,london,Q,17.963462041640433,2001 Q2,371,human health social work activities
2001,london,Q,17.963462041640433,2001 Q3,380,human health social work activities
