year,region,industry,pounds_per_hour_worked
2000,westmidlands,M,14.515253120264584
2000,westmidlands,N,12.535071762316216
2000,westmidlands,O,17.632100458392404
2000,westmidlands,P,17.466949999570698
2000,westmidlands,Q,14.086536197541719
2000,westmidlands,R,12.270923759367678
2000,westmidlands,ST,15.960493145058495
2000,east,ALLINDUSTRIES,20.725440849309564
2000,east,ABDE,30.747518475462712
2000,east,C,21.70526423004121
2000,east,F,16.036490173427868
2000,east,G,14.813248351755501
2000,east,H,17.305241122895207
2000,east,I,10.281763279054188
2000,east,J,24.93094327397007
2000,east,K,20.806449274286795
2000,east,L,350.2913565326123
2000,east,M,20.707158561986322
2000,east,N,14.34199087620512
2000,east,O,17.370809302689533
2000,east,P,18.967628205779828
2000,east,Q,15.599595434131635
2000,east,R,10.635361883063064
2000,east,ST,15.330057254310065
2000,london,ALLINDUSTRIES,25.12446340891652
2000,london,ABDE,36.82859575971249
2000,london,C,22.02475315928139
2000,london,F,19.152763710207125
2000,london,G,18.051347264455384
2000,london,H,24.68979085035771
2000,london,I,13.734364881850563
2000,london,J,38.58695187523523
2000,london,K,33.03420316189084
2000,london,L,220.0250433305576
2000,london,M,21.01769811514026
2000,london,N,16.111613562175314
2000,london,O,17.875962003406006
2000,london,P,22.40807373343106
2000,london,Q,17.44918736594338
2000,london,R,18.508885206322493
2000,london,ST,20.761703361295673
2000,southeast,ALLINDUSTRIES,22.524899984116775
2000,southeast,ABDE,22.912683476948175
2000,southeast,C,23.77143282126597
2000,southeast,F,16.075036549113136
2000,southeast,G,17.256327467167207
2000,southeast,H,18.19577566682791
2000,southeast,I,12.148143321561056
2000,southeast,J,36.966537673265506
2000,southeast,K,23.352011919032208
2000,southeast,L,362.04102031980807
2000,southeast,M,19.469462543776256
2000,southeast,N,14.093124506245498
2000,southeast,O,17.508301698150238
2000,southeast,P,18.792633257549607
2000,southeast,Q,13.678463459964071
2000,southeast,R,16.860761020597597
2000,southeast,ST,17.910320956341906
2000,southwest,ALLINDUSTRIES,19.52312189785413
2000,southwest,ABDE,24.058969938732222
2000,southwest,C,20.291230154581744
2000,southwest,F,14.467061305858508
2000,southwest,G,13.220886595072313
2000,southwest,H,16.439037036400777
2000,southwest,I,10.568634240448525
2000,southwest,J,23.316802500915543
2000,southwest,K,21.22860973744091
2000,southwest,L,295.4845698196392
2000,southwest,M,16.688929692820036
2000,southwest,N,12.982213375564475
2000,southwest,O,17.823981457833227
2000,southwest,P,18.405034192971872
2000,southwest,Q,12.585822519297347
2000,southwest,R,13.404173334631853
2000,southwest,ST,17.608147830873072
2000,wales,ALLINDUSTRIES,18.09993039964813
2000,wales,ABDE,16.81145772171282
2000,wales,C,19.02898876076717
2000,wales,F,12.132386677064614
2000,wales,G,12.495785224392161
2000,wales,H,13.45197100012703
2000,wales,I,11.226521268038466
2000,wales,J,22.67802150171837
2000,wales,K,21.107241629310238
2000,wales,L,476.0878648160782
2000,wales,M,12.912134321833083
2000,wales,N,10.497743278667388
2000,wales,O,18.016787952458067
2000,wales,P,18.254716857952648
2000,wales,Q,14.128844550407209
2000,wales,R,10.083947882438471
2000,wales,ST,14.20558407931587
2000,scotland,ALLINDUSTRIES,19.13158132868458
2000,scotland,ABDE,24.90095289430863
2000,scotland,C,19.91555759943678
2000,scotland,F,14.479405995660718
2000,scotland,G,14.245461181589425
2000,scotland,H,15.79667092964859
2000,scotland,I,9.522545633325358
2000,scotland,J,24.559263046140458
2000,scotland,K,24.213600131821952
2000,scotland,L,378.4182147070855
2000,scotland,M,15.180487300020989
2000,scotland,N,11.783038293403425
2000,scotland,O,16.86853581072287
2000,scotland,P,22.12600091049525
2000,scotland,Q,15.16110509356379
2000,scotland,R,11.156559951949761
2000,scotland,ST,16.052800165992785
2000,northernireland,ALLINDUSTRIES,16.976047245240405
2000,northernireland,ABDE,8.709679061554187
2000,northernireland,C,18.29377227783478
2000,northernireland,F,14.05717615600691
2000,northernireland,G,13.574887505504883
2000,northernireland,H,14.322777431141557
2000,northernireland,I,9.883646605732714
2000,northernireland,J,29.50689508922883
2000,northernireland,K,18.516065252269755
2000,northernireland,L,421.72724711824924
2000,northernireland,M,16.871120541831946
2000,northernireland,N,13.238511949811492
2000,northernireland,O,15.023389088496948
2000,northernireland,P,18.82967361467477
2000,northernireland,Q,13.127176559889985
2000,northernireland,R,10.419999189226825
2000,northernireland,ST,16.023647250063764
2001,uk,ALLINDUSTRIES,21.503336866108935
2001,uk,ABDE,39.845076211020086
2001,uk,C,20.154178002973214
2001,uk,F,15.79548850566238
2001,uk,G,16.011879686897114
2001,uk,H,17.715710961644074
2001,uk,I,11.837109851691876
2001,uk,J,29.915865994547477
2001,uk,K,26.43729422965602
2001,uk,L,314.8487870414493
2001,uk,M,19.076095645654615
2001,uk,N,13.843716856850198
2001,uk,O,18.45368012275209
2001,uk,P,20.319214177437217
2001,uk,Q,15.116162965131203
2001,uk,R,13.132474253686503
2001,uk,ST,17.83550400951169
2001,northeast,ALLINDUSTRIES,19.292271108504046
2001,northeast,ABDE,24.522573201989147
2001,northeast,C,19.217577586785048
2001,northeast,F,16.588832562962367
2001,northeast,G,14.030182278673362
2001,northeast,H,14.568115274058062
2001,northeast,I,12.361699010310433
2001,northeast,J,30.7375147887381
2001,northeast,K,27.188637464922063
2001,northeast,L,432.05052205241645
2001,northeast,M,13.092464645755332
2001,northeast,N,11.81853027879913
2001,northeast,O,16.283855311289287
2001,northeast,P,19.668369357349054
2001,northeast,Q,13.596958689032165
2001,northeast,R,11.474815191383913
2001,northeast,ST,19.336279102113206
2001,northwest,ALLINDUSTRIES,19.902146511563775
2001,northwest,ABDE,29.818788084894564
2001,northwest,C,22.024529303318513
2001,northwest,F,14.222698667763247
2001,northwest,G,14.867308030329298
2001,northwest,H,16.643282342235363
2001,northwest,I,10.76717167010928
2001,northwest,J,23.997188215942977
2001,northwest,K,21.13441184648228
2001,northwest,L,321.3720761622157
2001,northwest,M,17.663110563275215
2001,northwest,N,14.175944415577941
2001,northwest,O,15.002071951756971
2001,northwest,P,18.770108593102343
2001,northwest,Q,15.122466102989558
2001,northwest,R,12.33557417347196
2001,northwest,ST,17.13512772391034
2001,yorkshirehumber,ALLINDUSTRIES,19.06363318690083
2001,yorkshirehumber,ABDE,31.42647474542025
2001,yorkshirehumber,C,19.158882912909426
2001,yorkshirehumber,F,14.237950083199909
2001,yorkshirehumber,G,14.587850813482884
2001,yorkshirehumber,H,15.398788166363579
2001,yorkshirehumber,I,11.164744276362379
2001,yorkshirehumber,J,22.65824966856022
2001,yorkshirehumber,K,21.12598384062913
2001,yorkshirehumber,L,373.14900625750187
2001,yorkshirehumber,M,15.746757651858312
2001,yorkshirehumber,N,11.048836530478509
2001,yorkshirehumber,O,16.448249496462783
2001,yorkshirehumber,P,19.26778613005797
2001,yorkshirehumber,Q,14.737245522881304
2001,yorkshirehumber,R,10.195531938724141
2001,yorkshirehumber,ST,17.91619953931825
2001,eastmidlands,ALLINDUSTRIES,18.95703561909001
2001,eastmidlands,ABDE,27.924638732917828
2001,eastmidlands,C,17.995737513517383
2001,eastmidlands,F,14.406548065965797
2001,eastmidlands,G,15.11082664645451
2001,eastmidlands,H,15.126683597176187
2001,eastmidlands,I,11.37367849576185
2001,eastmidlands,J,23.905660562685803
2001,eastmidlands,K,24.759695142324
2001,eastmidlands,L,379.6862027391053
2001,eastmidlands,M,15.408638265206234
2001,eastmidlands,N,11.684632665375213
2001,eastmidlands,O,18.195281249976883
2001,eastmidlands,P,18.946132084860317
2001,eastmidlands,Q,14.24041254600869
2001,eastmidlands,R,13.459850454075628
2001,eastmidlands,ST,14.9614889336801
2001,westmidlands,ALLINDUSTRIES,19.417776470257447
2001,westmidlands,ABDE,27.51945150860881
2001,westmidlands,C,17.556384285795012
2001,westmidlands,F,16.3342025903391
2001,westmidlands,G,14.915750979530102
2001,westmidlands,H,15.751445037615554
2001,westmidlands,I,12.559726118341597
2001,westmidlands,J,25.13006108611127
2001,westmidlands,K,25.126675130479235
2001,westmidlands,L,306.11830836371377
2001,westmidlands,M,15.89835437589818
2001,westmidlands,N,13.881319946393022
2001,westmidlands,O,17.455547365411853
2001,westmidlands,P,18.756476188030305
2001,westmidlands,Q,14.3520718818387
2001,westmidlands,R,11.026621213858455
2001,westmidlands,ST,16.222926086954025
2001,east,ALLINDUSTRIES,21.330758453432747
2001,east,ABDE,34.930644457721435
2001,east,C,21.453013782652786
2001,east,F,16.67339380809509
2001,east,G,16.031275298543846
2001,east,H,17.575138066002257
2001,east,I,11.149041548437713
2001,east,J,23.65549395959682
2001,east,K,21.585823912450486
2001,east,L,332.85086878056006
2001,east,M,20.142977123920417
2001,east,N,15.642727597551673
2001,east,O,18.388514176869524
2001,east,P,20.439160013031326
2001,east,Q,15.725101149898117
2001,east,R,11.814576244439472
2001,east,ST,18.06007950179664
2001,london,ALLINDUSTRIES,25.436339880111273
2001,london,ABDE,38.51365777473951
2001,london,C,22.692251355986613
2001,london,F,19.14504233666731
2001,london,G,19.068938443127642
2001,london,H,23.330697787002798
2001,london,I,14.44490156067486
2001,london,J,36.337715478817145
2001,london,K,32.488287675252266
2001,london,L,229.13080761487583
2001,london,M,21.878546745888986
2001,london,N,15.255257994723863
2001,london,O,18.859311765264042
2001,london,P,24.97387791809897
2001,london,Q,17.963462041640433
2001,london,R,16.879643019645474
2001,london,ST,20.32158895542784
2001,southeast,ALLINDUSTRIES,23.31835777656743
2001,southeast,ABDE,23.283558436480828
2001,southeast,C,23.61995303718559
2001,southeast,F,17.075675353233834
2001,southeast,G,18.63706370826672
2001,southeast,H,18.68243689782799
2001,southeast,I,12.021648838828233
2001,southeast,J,34.992905839005
2001,southeast,K,24.292545505605766
2001,southeast,L,360.3393177072767
2001,southeast,M,21.500561482153042
2001,southeast,N,14.41036736198001
2001,southeast,O,18.409162513907653
2001,southeast,P,20.569167033913992
2001,southeast,Q,15.064456532756283
2001,southeast,R,14.843429690534236
2001,southeast,ST,19.0664581679634
2001,southwest,ALLINDUSTRIES,20.127118960759457
2001,southwest,ABDE,22.277346674041183
2001,southwest,C,19.47927286615812
2001,southwest,F,15.36461701307966
2001,southwest,G,15.078223641816907
2001,southwest,H,16.070547933919027
2001,southwest,I,10.91045531209309
2001,southwest,J,23.67809102770247
2001,southwest,K,22.825435766898654
2001,southwest,L,295.88291879401754
2001,southwest,M,17.375625347707615
2001,southwest,N,13.466910922120336
2001,southwest,O,18.473850359407066
2001,southwest,P,18.95382077769896
2001,southwest,Q,14.04414161673673
2001,southwest,R,14.622858578521253
2001,southwest,ST,17.538925008687315
2001,wales,ALLINDUSTRIES,18.228289348082477
2001,wales,ABDE,18.053483544061233
2001,wales,C,18.12521508966261
2001,wales,F,12.648940751332358
2001,wales,G,12.838331271449688
2001,wales,H,13.783144317353452
2001,wales,I,10.326620411015064
2001,wales,J,23.3191968575901
2001,wales,K,20.663492451686206
2001,wales,L,421.3656414146133
2001,wales,M,13.509673420898235
2001,wales,N,11.574636083867592
2001,wales,O,18.34899277762015
2001,wales,P,20.27539779063678
2001,wales,Q,14.283728604799446
2001,wales,R,9.216311584509489
2001,wales,ST,16.092912069380343
2001,scotland,ALLINDUSTRIES,19.440484244443148
2001,scotland,ABDE,27.625269170676685
2001,scotland,C,19.99623527209237
2001,scotland,F,14.76450275106452
2001,scotland,G,14.59739661988523
2001,scotland,H,16.624126095928805
2001,scotland,I,10.59638215298211
2001,scotland,J,24.8424310256028
2001,scotland,K,26.495777753948918
2001,scotland,L,326.9755322261239
2001,scotland,M,16.42232758233896
2001,scotland,N,12.06049715759586
2001,scotland,O,17.926713751476587
2001,scotland,P,20.7677074577299
2001,scotland,Q,15.357000497551796
2001,scotland,R,9.273021949485639
2001,scotland,ST,15.853000021037607
2001,northernireland,ALLINDUSTRIES,17.780279651010815
2001,northernireland,ABDE,12.261379698103182
2001,northernireland,C,18.38729715439732
2001,northernireland,F,13.15927384153065
2001,northernireland,G,14.425329945291756
2001,northernireland,H,14.533398019955614
2001,northernireland,I,10.634961747946347
2001,northernireland,J,26.686298920005065
2001,northernireland,K,19.669453420869186
2001,northernireland,L,509.929845783549
2001,northernireland,M,18.587423980409383
2001,northernireland,N,13.20734707299142
2001,northernireland,O,15.69900899886872
2001,northernireland,P,19.746628900999063
2001,northernireland,Q,13.619494230567462
2001,northernireland,R,11.35462783166884
2001,northernireland,ST,17.155924851757444
2002,uk,ALLINDUSTRIES,22.59514101620642
2002,uk,ABDE,42.266110648607714
2002,uk,C,21.061989364574636
2002,uk,F,17.924424449522597
2002,uk,G,16.222261809944346
2002,uk,H,18.319868752409104
2002,uk,I,12.247125725927315
2002,uk,J,32.32671060649936
2002,uk,K,28.727647811673396
2002,uk,L,317.6653386280651
2002,uk,M,21.010419938185557
2002,uk,N,14.606067087323783
2002,uk,O,19.060955095832146
2002,uk,P,21.37628968085508
2002,uk,Q,15.98246828952222
2002,uk,R,14.180906538369847
2002,uk,ST,18.972335012107347
2002,northeast,ALLINDUSTRIES,20.1130967693056
2002,northeast,ABDE,33.62492101741396
2002,northeast,C,20.706916251536576
2002,northeast,F,17.496440775981696
2002,northeast,G,14.774315335054814
2002,northeast,H,14.482323436557557
2002,northeast,I,11.952888654894833
2002,northeast,J,34.692572916782524
2002,northeast,K,26.36423406944556
2002,northeast,L,403.9491024367165
2002,northeast,M,13.710803667951161
2002,northeast,N,11.588881467298124
2002,northeast,O,16.43395570550921
2002,northeast,P,21.157433263582874
2002,northeast,Q,14.391972403139203
2002,northeast,R,11.090672928308
2002,northeast,ST,18.30331366119071
2002,northwest,ALLINDUSTRIES,20.88426380712014
2002,northwest,ABDE,34.590231254760774
2002,northwest,C,22.943786458290795
2002,northwest,F,16.329271785328654
2002,northwest,G,14.985528691919757
2002,northwest,H,17.33253155281926
2002,northwest,I,11.758259499972018
2002,northwest,J,25.860921879931695
2002,northwest,K,22.217899191351684
2002,northwest,L,313.8807476895761
2002,northwest,M,20.016400988796722
2002,northwest,N,14.589552161275114
2002,northwest,O,15.726103280068243
2002,northwest,P,20.11278249352796
2002,northwest,Q,15.477231375562596
2002,northwest,R,12.494017555614162
2002,northwest,ST,17.761690721618752
2002,yorkshirehumber,ALLINDUSTRIES,20.02869387664472
2002,yorkshirehumber,ABDE,34.5246454818491
2002,yorkshirehumber,C,20.039770107850508
2002,yorkshirehumber,F,16.035065666683966
2002,yorkshirehumber,G,14.605525903720492
2002,yorkshirehumber,H,16.939753232407327
2002,yorkshirehumber,I,11.398685832679764
2002,yorkshirehumber,J,26.61986635810312
2002,yorkshirehumber,K,23.120447488712806
2002,yorkshirehumber,L,365.8856543826159
2002,yorkshirehumber,M,17.036721647340222
2002,yorkshirehumber,N,12.406238262789401
2002,yorkshirehumber,O,17.362683000256414
2002,yorkshirehumber,P,20.457973734345938
2002,yorkshirehumber,Q,15.413591285696011
2002,yorkshirehumber,R,11.390747632053074
2002,yorkshirehumber,ST,18.625285773336476
2002,eastmidlands,ALLINDUSTRIES,20.10745557373223
2002,eastmidlands,ABDE,28.47981050202011
2002,eastmidlands,C,19.512103897721097
2002,eastmidlands,F,16.542982707906432
2002,eastmidlands,G,14.728383244854099
2002,eastmidlands,H,15.66733910891218
2002,eastmidlands,I,12.109916653136368
2002,eastmidlands,J,24.422504796329928
2002,eastmidlands,K,25.219864954727196
2002,eastmidlands,L,387.71506959036077
2002,eastmidlands,M,16.9919551099321
2002,eastmidlands,N,13.562418817455322
2002,eastmidlands,O,21.03476272944176
2002,eastmidlands,P,20.81019602206289
2002,eastmidlands,Q,15.077343952020186
2002,eastmidlands,R,12.858902889092027
2002,eastmidlands,ST,16.713857520588736
2002,westmidlands,ALLINDUSTRIES,20.18634315506051
2002,westmidlands,ABDE,29.97507255755252
2002,westmidlands,C,17.891827872798498
2002,westmidlands,F,17.516265040161354
2002,westmidlands,G,15.149154550495298
2002,westmidlands,H,16.015706955875267
2002,westmidlands,I,12.837648142945907
2002,westmidlands,J,25.461377680806176
2002,westmidlands,K,25.95799317864837
2002,westmidlands,L,305.0936682218072
2002,westmidlands,M,18.09814220073996
2002,westmidlands,N,14.247957862243736
2002,westmidlands,O,16.094326058082547
2002,westmidlands,P,20.52045225828639
2002,westmidlands,Q,15.827234050920802
2002,westmidlands,R,11.54364875360363
2002,westmidlands,ST,17.495669264814786
2002,east,ALLINDUSTRIES,22.580488120232438
2002,east,ABDE,33.19621280438188
2002,east,C,22.26817734692275
2002,east,F,18.153605527195676
2002,east,G,16.853229776628943
2002,east,H,18.72867442310184
2002,east,I,12.104434623652756
2002,east,J,26.35170859454166
2002,east,K,23.804598988467948
2002,east,L,330.94993074255757
2002,east,M,22.997074250919802
2002,east,N,17.447316828682343
2002,east,O,19.35767627308581
2002,east,P,21.393880426710083
2002,east,Q,15.929748251474567
2002,east,R,12.1299079963529
2002,east,ST,19.881879906209118
2002,london,ALLINDUSTRIES,27.31425774189556
2002,london,ABDE,52.1934218579341
2002,london,C,24.326617531463903
2002,london,F,21.357806288389487
2002,london,G,20.745914033728578
2002,london,H,23.395565437104633
2002,london,I,14.977309557199778
2002,london,J,39.165380065654226
2002,london,K,36.99700747540192
2002,london,L,238.47790244009755
2002,london,M,24.709591484327944
2002,london,N,15.676873987951298
2002,london,O,18.88084790393535
2002,london,P,25.327396522992622
2002,london,Q,18.97937170298563
2002,london,R,18.27676593765782
2002,london,ST,22.103145854150444
2002,southeast,ALLINDUSTRIES,24.463757316138324
2002,southeast,ABDE,27.0081642368359
2002,southeast,C,24.54927890934071
2002,southeast,F,20.368747047393587
2002,southeast,G,18.508566363348198
2002,southeast,H,20.07742046243293
2002,southeast,I,12.190518701447427
2002,southeast,J,37.91274930536991
2002,southeast,K,26.411848224293998
2002,southeast,L,353.9035259279165
2002,southeast,M,22.567216684309383
2002,southeast,N,15.074412162489033
2002,southeast,O,18.63372710180787
2002,southeast,P,21.77044414484224
2002,southeast,Q,16.018604829044424
2002,southeast,R,17.91045792257291
2002,southeast,ST,20.393280249019075
2002,southwest,ALLINDUSTRIES,21.094442972773635
2002,southwest,ABDE,28.31972407629731
2002,southwest,C,20.70479132192544
2002,southwest,F,17.406399650830288
2002,southwest,G,14.94404077170735
2002,southwest,H,16.68540030770998
2002,southwest,I,10.69243357091135
2002,southwest,J,27.238560929721885
2002,southwest,K,23.67069750885263
2002,southwest,L,303.8169839669867
2002,southwest,M,18.94877251510882
2002,southwest,N,13.583177075005763
2002,southwest,O,20.16070543216988
2002,southwest,P,19.453425822193587
2002,southwest,Q,15.395152462152513
2002,southwest,R,14.160897866192741
2002,southwest,ST,18.322018430632212
2002,wales,ALLINDUSTRIES,18.876878846117478
2002,wales,ABDE,18.697442804670615
2002,wales,C,18.643287271337847
2002,wales,F,14.349856528065322
2002,wales,G,13.176885881384068
2002,wales,H,14.175770373869423
2002,wales,I,10.640242548605691
2002,wales,J,26.066551062531328
2002,wales,K,23.528228939112747
2002,wales,L,402.2728788838638
2002,wales,M,14.250899372087437
2002,wales,N,13.379162239554075
2002,wales,O,17.569745467074494
2002,wales,P,20.382676927018768
2002,wales,Q,15.03424979778237
2002,wales,R,9.238704428259894
2002,wales,ST,16.340197329010035
2002,scotland,ALLINDUSTRIES,20.41547519429117
2002,scotland,ABDE,29.757492365504746
2002,scotland,C,20.52649201757923
2002,scotland,F,17.700249621428
2002,scotland,G,14.33503220588314
2002,scotland,H,16.93041956560868
2002,scotland,I,11.066191605596025
2002,scotland,J,24.93202037285874
2002,scotland,K,26.45627563304114
2002,scotland,L,354.61034005392327
2002,scotland,M,17.475318940856397
2002,scotland,N,13.440638720890671
2002,scotland,O,18.77111936979125
2002,scotland,P,21.16263783449013
2002,scotland,Q,16.109709965623335
2002,scotland,R,12.189911952673889
2002,scotland,ST,16.087159071715572
2002,northernireland,ALLINDUSTRIES,18.085221037496744
2002,northernireland,ABDE,9.595834589217517
2002,northernireland,C,18.44410853318617
2002,northernireland,F,15.691066911355959
2002,northernireland,G,13.656359113004525
2002,northernireland,H,15.252185591283112
2002,northernireland,I,10.2225901867795
2002,northernireland,J,28.61285594361996
2002,northernireland,K,22.309770876202062
2002,northernireland,L,531.1099827953547
2002,northernireland,M,19.67132862146672
2002,northernireland,N,12.41262181473716
2002,northernireland,O,16.69894826885361
2002,northernireland,P,21.845774801765046
2002,northernireland,Q,15.049458850476183
2002,northernireland,R,8.667752750186466
2002,northernireland,ST,19.84489521391616
2003,uk,ALLINDUSTRIES,23.85997939445567
2003,uk,ABDE,44.4950355446032
2003,uk,C,22.321434222011746
2003,uk,F,18.615227220657438
2003,uk,G,17.048094847165842
2003,uk,H,19.3986644815793
2003,uk,I,12.554979653071031
2003,uk,J,34.7727999408365
2003,uk,K,33.83446297788305
2003,uk,L,314.91070982526975
2003,uk,M,21.75394834087075
2003,uk,N,15.711000172387774
2003,uk,O,20.166237477603357
2003,uk,P,21.982417619841026
2003,uk,Q,17.060390964756028
2003,uk,R,16.015700906082166
2003,uk,ST,19.752883439262998
2003,northeast,ALLINDUSTRIES,20.777893430181482
2003,northeast,ABDE,35.029073349594746
2003,northeast,C,21.468490372074942
2003,northeast,F,17.7095847124558
2003,northeast,G,14.393652556829055
2003,northeast,H,16.110049644275566
2003,northeast,I,12.175153374283653
2003,northeast,J,33.82552108386384
2003,northeast,K,30.04179716714604
2003,northeast,L,349.6277173995237
2003,northeast,M,14.525149910050752
2003,northeast,N,12.740684824128731
2003,northeast,O,17.726830005517304
2003,northeast,P,21.37887533609048
2003,northeast,Q,15.525039177961787
2003,northeast,R,13.10284234370114
2003,northeast,ST,17.283793698122143
2003,northwest,ALLINDUSTRIES,22.033304007097346
2003,northwest,ABDE,34.02828919664248
2003,northwest,C,24.91162907151601
2003,northwest,F,16.794635089542272
2003,northwest,G,15.984787242750299
2003,northwest,H,18.479669456922583
2003,northwest,I,12.314117256491198
2003,northwest,J,29.266991868458472
2003,northwest,K,25.348611879855586
2003,northwest,L,309.22697006795374
2003,northwest,M,19.717191164320624
2003,northwest,N,15.115514461174685
2003,northwest,O,15.86793116102053
2003,northwest,P,20.617467319405367
2003,northwest,Q,16.647878862325147
2003,northwest,R,14.290204008355744
2003,northwest,ST,19.57659127367946
2003,yorkshirehumber,ALLINDUSTRIES,21.37488674066074
2003,yorkshirehumber,ABDE,41.726466673210865
2003,yorkshirehumber,C,21.311512717765076
2003,yorkshirehumber,F,16.65860270607602
2003,yorkshirehumber,G,15.01377415337991
2003,yorkshirehumber,H,17.63968077348477
2003,yorkshirehumber,I,12.730481195248178
2003,yorkshirehumber,J,29.069719880751943
2003,yorkshirehumber,K,29.267796019763733
2003,yorkshirehumber,L,343.41396155438247
2003,yorkshirehumber,M,17.81116395363187
2003,yorkshirehumber,N,14.929480416569554
2003,yorkshirehumber,O,18.4126595206846
2003,yorkshirehumber,P,20.922303758826043
2003,yorkshirehumber,Q,16.64903350933223
2003,yorkshirehumber,R,12.53516907685995
2003,yorkshirehumber,ST,20.11566834462658
2003,eastmidlands,ALLINDUSTRIES,20.980639081219504
2003,eastmidlands,ABDE,31.730333383724226
2003,eastmidlands,C,21.489998318715518
2003,eastmidlands,F,16.88325889429059
2003,eastmidlands,G,15.32695406159587
2003,eastmidlands,H,16.252012822898795
2003,eastmidlands,I,12.218700802655995
2003,eastmidlands,J,23.515374499250413
2003,eastmidlands,K,29.495954841174225
2003,eastmidlands,L,367.72133029657425
2003,eastmidlands,M,16.714811005435926
2003,eastmidlands,N,14.984556129485957
2003,eastmidlands,O,21.33980186117683
2003,eastmidlands,P,20.16361338429846
2003,eastmidlands,Q,15.555146488844551
2003,eastmidlands,R,15.067257867680311
2003,eastmidlands,ST,19.49764368497796
2003,westmidlands,ALLINDUSTRIES,21.03958854786107
2003,westmidlands,ABDE,27.444388382794536
2003,westmidlands,C,18.283394163042722
2003,westmidlands,F,17.545052431277604
2003,westmidlands,G,16.278841530808382
2003,westmidlands,H,16.644677835676173
2003,westmidlands,I,13.845252251013108
2003,westmidlands,J,27.947585591813525
2003,westmidlands,K,28.897709210120418
2003,westmidlands,L,301.74432013885627
2003,westmidlands,M,18.288640366969428
2003,westmidlands,N,13.811189811451651
2003,westmidlands,O,18.440115226718042
2003,westmidlands,P,20.550774605227545
2003,westmidlands,Q,16.958180014340282
2003,westmidlands,R,14.44345024758513
2003,westmidlands,ST,19.124945273543975
2003,east,ALLINDUSTRIES,23.96827088313361
2003,east,ABDE,33.659106874334505
2003,east,C,23.88946170460361
2003,east,F,18.88789804714044
2003,east,G,18.220584417887082
2003,east,H,20.43790890417952
2003,east,I,12.761339853996471
2003,east,J,27.594021111463146
2003,east,K,28.45812212941664
2003,east,L,334.42323075666263
2003,east,M,23.945333068620716
2003,east,N,17.494433032891283
2003,east,O,20.389954622460458
2003,east,P,23.221059634292917
2003,east,Q,17.774921632035454
2003,east,R,13.84642303265565
2003,east,ST,20.31288712514416
2003,london,ALLINDUSTRIES,29.00505555999372
2003,london,ABDE,57.97685538519344
2003,london,C,23.154621253600368
2003,london,F,21.832227565784446
2003,london,G,21.444000548098696
2003,london,H,25.0289028276294
2003,london,I,14.384048575580518
2003,london,J,43.1128819320787
2003,london,K,43.339258371558756
2003,london,L,251.21164627066577
2003,london,M,25.359438924902623
2003,london,N,17.31595646412596
2003,london,O,21.112545456910098
2003,london,P,26.468444914135894
2003,london,Q,19.98124428259599
2003,london,R,22.108465822182115
2003,london,ST,20.479330228966152
2003,southeast,ALLINDUSTRIES,26.000053458542354
2003,southeast,ABDE,31.48035473747007
2003,southeast,C,26.896766114386946
2003,southeast,F,21.50748170199462
2003,southeast,G,19.524649388658325
2003,southeast,H,19.97160630637514
2003,southeast,I,12.080937221409037
2003,southeast,J,39.70041989983842
2003,southeast,K,31.488549087346836
2003,southeast,L,377.5055462476789
2003,southeast,M,24.663901849375915
2003,southeast,N,16.472621482324833
2003,southeast,O,19.633187677966387
2003,southeast,P,22.245476904970474
2003,southeast,Q,16.940363100407964
2003,southeast,R,19.72500758324444
2003,southeast,ST,21.804718199178776
2003,southwest,ALLINDUSTRIES,22.223495339450047
2003,southwest,ABDE,31.615686898049308
2003,southwest,C,22.168588544528152
2003,southwest,F,19.59334393812864
2003,southwest,G,15.049363399790476
2003,southwest,H,18.05228444958791
2003,southwest,I,11.525679431105461
2003,southwest,J,29.899940242022822
2003,southwest,K,26.93997921495747
2003,southwest,L,294.70599355832593
2003,southwest,M,18.9852272177612
2003,southwest,N,15.071530492688936
2003,southwest,O,21.22056655354079
2003,southwest,P,20.184645010697466
2003,southwest,Q,15.792814530567902
2003,southwest,R,14.26301081650729
2003,southwest,ST,20.32736083125361
2003,wales,ALLINDUSTRIES,20.079672974611437
2003,wales,ABDE,21.55574112564856
2003,wales,C,18.8371157498611
2003,wales,F,15.912056766101292
2003,wales,G,13.587847257163192
2003,wales,H,17.231354214831935
2003,wales,I,12.184295692033324
2003,wales,J,25.22543332651446
2003,wales,K,27.92904387372675
2003,wales,L,360.02728918188853
2003,wales,M,15.743590183701826
2003,wales,N,13.714719003485621
2003,wales,O,18.727228531116726
2003,wales,P,20.46795184258052
2003,wales,Q,17.23611639165533
2003,wales,R,9.635318981677065
2003,wales,ST,18.289189004498024
2003,scotland,ALLINDUSTRIES,21.71970073501801
2003,scotland,ABDE,31.038169172156667
2003,scotland,C,21.8349004842145
2003,scotland,F,17.626309895290948
2003,scotland,G,15.650815760180473
2003,scotland,H,18.24108322570994
2003,scotland,I,10.776400534643821
2003,scotland,J,28.641316414570856
2003,scotland,K,31.660031305113606
2003,scotland,L,308.7629403643692
2003,scotland,M,19.635080607539944
2003,scotland,N,15.09888944157336
2003,scotland,O,18.844869745669175
2003,scotland,P,22.36514299278478
2003,scotland,Q,17.452721812337412
2003,scotland,R,12.112809788340984
2003,scotland,ST,16.72086653721029
